0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 labels
285.0 225.54 294.4 215.46 278.19 217.03 320.39 213.84 277.12 217.8 371.63 256.46 290.49 266.87 429.97 283.58 297.69 310.47 429.14 239.18 329.29 301.19 404.69 386.75 350.24 389.3 419.36 466.19 354.3 459.87 395.37 579.52 329.4 573.65 drive
 drive
348.93 182.09 353.8 175.86 343.87 176.33 361.35 175.72 335.47 176.75 377.71 211.43 324.71 214.1 393.59 258.35 316.21 265.18 392.61 294.65 318.74 312.87 365.65 307.95 331.48 307.89 359.77 381.97 324.29 379.76 348.08 462.32 321.94 454.98 drive
349.41 183.33 354.88 177.06 344.09 177.23 362.21 177.26 334.19 177.72 376.47 211.23 321.98 213.86 392.33 259.11 313.66 265.34 392.79 299.41 317.9 314.36 365.15 310.15 329.33 310.37 360.06 383.62 323.86 382.27 349.79 464.71 321.59 456.84 drive
288.06 182.44 292.84 176.46 282.53 176.78 300.1 176.81 275.08 177.25 312.83 214.67 262.44 211.99 322.5 265.6 248.15 257.45 314.39 309.59 249.38 296.4 304.81 311.0 273.49 310.0 302.6 381.2 277.32 379.45 302.31 458.85 281.58 461.81 drive
0.0 400.77 0.31 392.27 0.0 393.84 10.36 399.44 1.71 402.37 34.91 462.13 1.53 460.75 53.93 558.74 4.08 552.2 28.24 543.2 8.55 540.85 25.72 598.36 3.61 596.27 25.2 637.63 10.82 633.59 30.36 640.0 6.05 640.0 drive
289.61 183.25 294.71 177.08 283.6 177.63 302.87 177.64 275.75 178.69 316.12 216.13 262.95 214.68 325.66 265.6 247.09 260.84 315.0 309.61 247.21 299.67 307.33 313.38 274.31 312.83 306.48 381.9 278.23 381.18 305.95 459.11 284.68 464.34 drive
312.39 179.43 308.79 176.53 309.55 177.59 298.84 184.95 301.9 188.65 310.18 210.79 304.39 218.25 331.47 167.49 329.38 160.05 313.59 99.09 316.8 102.16 369.18 304.24 357.31 317.6 429.9 352.4 393.71 388.5 485.28 431.98 434.77 482.89 drive
 drive
289.31 182.76 294.46 176.79 283.99 177.13 302.16 177.44 276.34 177.8 315.89 215.68 262.25 213.1 325.12 268.18 246.87 260.43 313.94 310.07 246.61 299.71 306.57 310.32 272.99 309.2 307.0 380.08 274.97 378.42 305.4 458.47 282.44 462.81 drive
371.38 179.81 378.3 173.57 362.89 173.45 385.13 177.6 346.93 177.93 396.82 212.22 334.99 216.85 419.06 207.7 329.26 220.53 425.92 151.46 339.79 180.88 391.81 338.48 346.12 342.31 411.14 442.65 341.27 457.66 397.48 554.78 311.28 572.78 drive
 drive
279.39 177.16 283.07 172.78 281.82 172.89 291.41 176.69 290.49 175.28 303.95 206.49 277.12 198.92 270.06 186.7 251.5 184.67 247.13 128.96 242.61 140.88 283.18 330.97 257.06 320.52 271.48 449.72 207.39 419.23 281.47 553.75 207.55 516.49 drive
349.93 183.57 355.51 177.94 344.68 177.9 363.13 179.04 335.79 178.23 377.26 212.55 323.42 204.52 392.92 256.57 310.89 217.03 392.19 294.11 314.83 231.08 363.95 310.86 328.12 307.88 360.92 385.77 326.25 385.69 351.37 465.88 322.57 457.5 drive
289.39 182.87 294.51 176.69 283.61 177.11 302.83 176.95 276.26 177.67 316.38 215.8 263.4 213.31 325.4 267.77 247.41 259.89 314.56 309.7 247.44 298.84 307.21 312.4 274.42 311.4 304.86 381.58 277.74 380.72 303.58 459.37 283.3 464.15 drive
349.51 181.47 354.44 175.53 344.37 175.67 362.35 174.97 336.04 175.56 377.12 208.6 325.43 211.23 391.41 254.64 317.36 260.38 391.92 290.86 319.97 309.54 366.58 302.4 332.71 303.37 366.48 372.6 329.69 374.1 358.76 452.34 328.68 451.15 drive
289.28 182.18 294.72 175.89 283.44 176.12 303.55 175.84 276.08 176.17 317.12 214.63 263.09 212.34 326.18 268.64 247.89 261.96 314.65 310.43 247.39 300.77 307.52 312.81 273.94 311.73 305.1 382.21 277.01 380.65 303.99 458.3 284.27 462.28 drive
349.5 181.38 354.31 175.49 344.2 175.71 360.69 175.47 334.43 175.38 373.87 207.34 322.07 198.8 388.25 249.17 313.65 190.43 391.8 288.95 329.66 161.48 361.29 299.99 326.05 298.54 358.42 372.71 322.11 378.14 348.75 462.74 322.17 457.53 drive
325.45 83.21 334.5 74.13 319.98 75.72 349.91 76.92 317.91 77.9 361.46 139.27 313.22 117.03 333.65 191.38 282.13 164.69 319.64 111.93 254.2 163.37 298.61 287.13 262.53 260.54 244.3 402.13 194.21 335.73 203.07 538.98 154.16 448.48 drive
483.9 175.16 494.54 167.46 472.73 164.35 506.12 169.0 456.19 159.6 490.24 230.54 434.43 187.46 457.32 266.81 421.08 134.5 457.74 198.53 444.01 92.47 451.15 377.43 403.95 364.09 476.41 488.7 398.85 497.12 498.25 593.86 422.36 599.27 drive
289.45 182.96 294.59 176.77 283.64 177.18 302.78 177.25 276.13 177.94 316.23 216.27 263.06 213.96 325.48 268.44 247.37 261.11 314.64 309.18 247.44 299.32 307.42 312.94 274.39 312.1 306.0 381.61 277.83 381.04 305.18 459.16 284.12 464.33 drive
293.71 167.67 301.21 161.05 295.17 153.74 329.39 157.04 305.87 143.24 360.99 201.35 290.8 195.86 306.93 296.71 283.64 266.24 249.4 314.9 241.95 298.76 407.42 339.88 342.84 349.45 463.0 404.14 303.12 452.46 534.29 399.54 373.95 519.04 drive
 drive
431.12 259.46 436.24 249.15 426.69 246.67 427.35 235.34 409.83 230.08 391.4 280.01 378.1 272.93 320.72 241.25 319.02 236.19 290.52 196.23 288.89 195.83 342.25 434.84 329.28 427.61 317.5 546.15 289.86 540.85 320.11 603.32 299.68 592.0 drive
269.38 178.1 279.55 169.04 259.87 168.09 291.76 170.55 245.64 169.58 308.9 218.56 248.67 227.86 341.04 244.35 273.15 272.71 383.0 246.38 302.75 290.82 296.06 361.31 256.28 363.4 279.98 435.21 243.11 443.12 221.12 514.74 202.87 528.82 drive
253.05 189.43 263.19 180.55 245.14 179.57 277.12 181.22 235.67 180.15 296.43 222.5 235.14 241.95 331.22 242.97 262.26 301.43 371.7 235.84 332.63 273.47 291.67 389.61 252.38 396.48 256.41 504.52 247.37 512.51 206.99 544.98 211.12 560.41 drive
387.85 194.48 395.99 182.59 375.94 183.18 402.24 179.33 357.49 179.3 387.04 248.99 344.37 229.98 342.16 298.73 311.13 239.03 283.68 256.66 261.8 226.21 381.46 404.11 347.79 398.5 395.41 517.55 359.16 516.38 466.46 544.28 425.75 537.08 drive
251.24 187.37 260.26 174.77 243.7 179.43 273.29 173.14 232.42 185.31 278.62 213.26 238.87 258.12 323.14 244.12 265.04 315.96 372.18 233.11 306.43 295.09 299.64 382.03 262.21 409.33 334.93 465.77 237.54 544.01 346.04 472.82 161.06 558.95 drive
261.84 175.65 268.43 165.0 256.45 166.91 293.1 159.02 258.91 166.27 334.62 197.14 258.1 224.73 305.39 293.01 267.18 296.21 257.29 355.53 241.7 338.99 418.75 310.94 350.51 339.29 492.7 347.49 341.67 432.97 517.2 350.95 376.65 479.86 drive
382.85 190.07 392.82 179.06 372.28 178.3 404.82 177.16 359.14 174.49 392.29 243.46 346.97 223.14 345.32 295.55 295.77 237.53 303.04 265.89 242.46 214.43 375.43 405.68 334.76 395.63 395.13 525.08 309.5 510.75 461.45 550.27 321.91 529.08 drive
284.77 140.34 292.71 130.22 275.38 133.26 311.0 128.27 268.13 136.5 353.04 164.2 280.38 190.52 378.09 156.35 301.55 218.53 361.72 118.61 322.58 130.01 383.44 309.5 332.07 314.92 363.92 405.52 299.95 389.37 347.52 528.06 313.4 506.63 drive
 drive
235.68 193.71 243.32 183.66 226.7 185.28 259.14 184.05 221.86 189.15 284.21 228.26 238.3 251.67 336.92 241.16 270.0 306.84 381.5 219.15 307.17 282.26 295.94 388.06 266.66 396.32 273.61 499.21 267.77 507.22 257.61 566.19 256.31 572.27 drive
384.69 193.9 394.14 182.62 373.62 182.16 404.25 179.98 358.24 177.93 392.86 246.3 344.89 228.05 365.22 301.86 306.65 243.72 325.94 281.03 259.44 226.54 379.72 405.36 342.14 398.58 396.41 525.59 340.46 518.61 469.6 543.37 387.01 530.99 drive
318.8 151.53 330.87 146.22 317.39 138.5 351.58 151.94 317.35 135.16 365.77 200.61 302.88 191.58 323.1 278.98 294.63 260.53 245.87 293.06 231.79 278.55 394.74 357.04 334.56 358.06 456.22 456.65 309.79 463.61 521.77 474.89 343.83 536.05 drive
210.25 263.69 208.18 258.19 209.17 256.86 204.84 260.55 215.18 255.9 251.71 303.42 243.96 302.77 339.22 223.74 320.92 229.36 361.98 149.79 354.44 161.51 324.64 442.36 318.35 445.18 368.67 562.71 346.14 568.42 314.91 606.22 304.43 624.77 drive
384.87 185.87 394.42 175.44 374.96 175.77 405.89 176.85 360.67 175.2 402.56 237.31 347.32 216.68 355.77 293.78 306.71 236.63 303.58 272.32 256.94 220.65 380.09 373.83 336.13 360.25 371.22 435.99 292.14 414.07 396.26 549.6 307.27 518.63 drive
362.44 170.84 375.22 165.45 358.25 155.88 387.91 170.83 351.28 148.22 380.13 228.97 337.03 199.16 343.33 291.63 314.55 241.57 284.33 267.03 250.7 234.92 378.85 387.93 333.26 372.04 409.36 493.81 276.5 457.01 492.61 521.51 294.05 521.16 drive
251.32 182.85 259.07 173.27 243.78 174.59 271.74 173.97 238.92 177.92 295.9 218.37 239.62 244.14 337.02 241.4 251.49 303.45 374.99 233.63 262.87 234.07 285.4 385.77 252.91 394.35 252.71 504.19 248.0 512.83 211.42 531.13 228.93 547.97 drive
385.19 193.7 394.55 182.27 373.89 182.08 403.92 179.91 357.58 178.38 391.67 247.94 344.51 229.73 366.92 304.71 310.57 242.98 328.25 280.91 263.51 227.96 381.19 405.33 345.99 399.95 397.01 524.66 357.21 522.1 471.49 541.62 417.95 533.8 drive
525.57 233.74 540.55 225.77 518.09 223.21 567.0 229.93 513.3 220.51 600.22 293.42 518.32 257.33 580.44 380.63 518.87 324.57 545.6 325.49 537.24 328.35 553.69 424.65 495.25 387.56 455.49 538.09 401.96 440.82 355.77 632.59 338.25 525.7 drive
355.73 148.09 365.07 142.82 348.0 139.21 372.1 146.92 331.38 137.34 361.65 185.06 293.79 163.65 340.83 189.07 265.88 137.46 318.08 132.1 283.37 108.07 311.81 312.72 262.37 306.85 344.24 383.67 277.03 399.39 327.31 499.25 291.45 520.99 drive
394.25 114.85 399.37 97.8 379.09 108.16 417.41 81.23 362.57 106.09 475.83 101.89 384.27 145.66 544.17 113.86 449.07 191.83 585.1 124.7 461.89 171.4 539.66 216.19 471.6 237.94 560.17 339.5 451.83 370.53 560.54 466.05 487.38 486.13 drive
198.81 136.58 209.41 127.31 187.69 123.81 217.71 128.74 163.59 119.46 209.0 179.63 117.58 151.48 151.22 226.52 87.8 170.17 119.91 194.42 99.55 194.64 155.17 303.06 83.44 295.06 210.4 412.6 95.33 417.79 197.52 527.69 127.87 538.41 drive
397.88 99.7 411.14 104.2 403.88 80.67 408.29 119.18 384.24 66.21 365.42 135.61 313.17 67.37 361.97 165.45 262.44 54.81 411.08 200.41 277.58 91.49 229.97 174.24 186.88 134.41 187.89 276.3 108.57 209.05 142.72 358.54 33.24 323.44 drive
382.8 95.36 399.46 102.04 387.42 79.47 401.84 125.86 371.08 71.9 380.74 149.94 326.57 74.57 414.74 175.23 324.66 55.25 456.43 189.42 355.73 74.93 261.94 168.04 222.18 120.23 217.65 237.15 151.83 140.31 154.52 282.54 61.16 226.83 drive
442.98 136.76 452.74 124.4 431.08 128.3 474.84 121.47 418.25 132.14 523.97 160.02 431.88 180.59 531.55 195.95 485.61 222.09 500.49 214.73 491.88 209.43 552.29 293.84 481.84 298.73 546.82 413.44 434.32 415.27 497.68 533.12 448.36 535.43 drive
95.41 38.11 116.3 17.51 82.41 26.95 178.95 28.4 89.36 46.15 273.3 102.37 84.95 136.28 398.61 139.14 97.21 251.13 408.9 122.98 124.73 275.17 230.48 330.84 105.79 338.72 235.17 444.43 113.88 450.06 216.98 576.59 145.38 580.37 drive
198.28 136.21 208.79 127.13 188.03 123.81 216.22 128.77 165.03 119.33 209.46 177.02 119.31 150.78 153.54 228.59 99.66 184.75 133.29 199.26 137.76 210.84 158.61 305.19 87.54 297.49 211.34 422.36 96.95 422.97 189.23 538.69 121.86 547.77 drive
 drive
394.28 109.7 400.96 93.01 378.32 103.7 422.5 80.03 364.13 107.74 483.85 100.03 380.96 153.09 561.63 73.23 370.98 180.54 586.04 69.45 282.58 169.61 538.51 226.07 471.14 247.97 551.0 334.99 454.46 361.65 558.54 466.9 482.26 484.85 drive
 drive
288.21 148.31 295.78 137.42 278.72 140.96 312.21 131.62 269.48 140.64 352.94 164.78 283.96 189.38 378.81 150.06 303.03 220.57 361.1 115.62 314.29 176.26 385.15 309.41 336.74 311.99 363.84 397.73 302.51 372.83 349.08 530.83 313.39 497.65 drive
443.4 136.76 452.56 124.31 431.43 128.66 473.58 119.9 418.27 131.96 523.43 152.13 433.33 180.33 535.66 174.44 493.77 219.3 499.11 208.84 514.34 190.83 554.3 291.53 484.71 299.03 544.1 414.04 436.88 414.77 498.39 534.15 448.93 534.55 drive
546.64 240.9 557.26 232.99 535.12 229.6 564.94 234.49 511.32 224.57 582.34 288.69 507.89 264.08 585.76 353.94 528.12 327.05 572.4 357.61 578.24 330.84 547.21 417.02 493.55 388.61 477.13 524.75 429.94 430.68 376.17 624.31 346.52 517.25 drive
195.23 138.32 206.65 129.27 183.33 125.48 216.77 128.9 159.81 119.35 207.69 178.41 116.88 157.06 149.84 227.85 92.58 209.72 126.51 181.74 65.88 268.49 160.15 309.68 90.37 300.78 209.6 419.07 89.52 419.86 192.82 519.55 140.42 534.66 drive
73.38 304.21 81.06 291.15 66.05 296.85 105.98 280.0 66.52 293.63 133.26 320.11 57.26 350.07 129.23 380.47 58.79 402.61 70.01 377.88 92.06 393.6 190.86 431.6 132.61 462.47 257.13 462.46 195.48 534.6 356.68 524.15 318.09 612.97 drive
565.79 253.13 577.19 247.58 555.54 240.99 588.09 259.07 535.86 243.92 602.2 324.58 524.73 287.54 562.73 430.87 512.38 383.17 545.52 359.23 552.56 374.29 549.75 449.47 492.97 413.51 439.99 537.08 394.4 445.23 334.6 623.75 310.86 531.11 drive
195.8 134.68 205.27 126.64 185.36 123.61 212.84 127.96 165.21 119.16 206.39 178.97 121.8 150.88 148.19 224.24 111.63 160.14 126.11 157.68 126.06 134.94 160.46 307.27 91.96 298.31 212.35 417.06 89.57 422.23 192.55 520.1 140.13 530.89 drive
442.91 136.74 452.69 124.42 431.12 128.2 474.47 121.58 418.23 131.91 523.13 159.95 431.94 180.65 531.5 197.49 487.47 224.03 501.6 216.81 494.54 209.42 552.13 292.87 482.22 297.96 545.82 414.13 434.88 415.92 497.3 533.3 448.51 535.74 drive
333.36 159.58 338.0 149.4 321.44 152.86 344.68 145.83 306.62 155.13 360.01 184.3 312.88 197.99 383.66 175.77 352.82 158.17 388.74 113.21 374.24 99.51 392.4 322.55 347.64 341.18 459.55 377.8 335.65 456.26 465.22 501.93 321.76 590.52 drive
185.69 372.66 184.6 357.59 180.75 365.29 200.29 335.19 200.82 349.3 248.18 353.3 237.91 365.33 275.57 380.91 214.64 399.32 267.33 378.47 156.19 415.09 374.95 508.71 367.27 518.22 368.72 561.53 379.0 568.69 440.55 567.74 477.28 558.03 drive
230.98 205.3 235.95 192.91 222.06 200.55 248.94 186.27 217.5 203.71 263.91 225.01 223.76 246.02 232.28 253.0 200.77 263.84 189.44 206.96 177.15 205.66 309.53 354.3 264.37 370.65 372.05 437.14 241.58 479.37 446.43 526.33 239.78 572.62 drive
246.86 158.75 253.91 144.07 238.23 150.39 285.55 133.5 240.99 148.92 341.34 179.45 275.8 205.68 379.83 211.87 317.69 275.69 339.7 212.58 303.37 315.32 379.7 313.93 332.89 318.74 381.21 398.5 314.16 392.34 389.1 520.29 344.35 505.11 drive
397.56 189.18 404.71 182.77 392.42 181.41 406.24 187.75 379.21 181.6 411.33 231.11 369.86 209.1 438.67 231.39 410.2 175.97 460.17 166.95 437.77 141.51 377.1 364.64 332.99 352.21 415.34 461.04 282.02 447.88 383.85 564.1 220.57 542.81 drive
269.4 168.61 279.49 159.66 261.2 159.98 295.34 160.66 253.88 161.47 297.08 204.41 253.06 203.75 247.14 193.17 225.37 205.42 225.38 126.39 210.78 150.17 303.68 351.56 259.35 348.91 333.52 451.68 216.63 435.79 374.45 567.26 220.33 555.53 drive
269.49 168.8 279.36 159.57 261.01 160.06 295.87 159.95 253.75 161.02 297.97 205.33 253.37 200.47 244.69 191.64 228.33 187.69 218.73 126.9 210.69 141.74 301.97 351.5 255.8 347.84 334.96 452.99 210.33 442.45 378.0 565.38 216.88 558.37 drive
222.5 235.7 226.51 222.44 212.64 231.13 232.08 209.67 200.19 231.11 238.39 230.82 199.3 275.89 205.1 243.22 195.43 300.61 158.43 232.38 152.09 262.67 311.24 355.28 270.61 388.23 385.05 431.93 275.34 507.52 472.85 502.24 332.12 593.5 drive
374.37 165.3 378.28 159.41 369.59 159.19 375.4 167.23 356.02 164.89 389.06 204.31 343.11 198.65 418.2 198.94 384.39 166.97 439.47 139.1 405.43 108.97 387.62 343.72 341.51 344.79 442.47 430.6 301.74 453.02 418.1 551.68 265.32 575.4 drive
268.62 167.92 278.3 159.45 260.89 159.7 294.73 161.28 254.63 161.82 298.34 203.66 253.21 200.65 250.67 176.89 226.29 182.41 224.36 114.26 211.25 134.72 302.66 350.48 256.59 347.12 334.64 452.56 212.5 439.26 377.58 566.09 218.19 556.13 drive
367.02 169.36 377.61 168.23 366.55 159.23 383.76 175.06 362.57 151.86 363.67 210.85 343.68 172.0 316.32 150.94 315.7 141.84 338.28 96.03 331.74 100.47 289.23 315.64 264.9 275.98 268.71 423.94 179.17 288.79 239.87 528.83 123.42 380.53 drive
383.54 232.26 378.14 226.58 356.37 242.23 375.01 225.14 307.19 263.81 353.07 243.78 323.02 264.74 303.09 167.85 327.07 172.17 302.55 72.08 303.38 101.04 379.87 302.43 343.33 320.95 466.19 290.85 346.71 351.38 505.48 367.0 330.51 361.1 drive
269.29 168.1 279.03 159.12 261.15 159.6 295.5 160.1 254.38 161.19 298.37 204.12 253.46 200.73 248.0 186.76 227.92 188.99 222.42 123.13 210.24 143.88 302.05 350.55 255.94 347.21 334.53 452.85 211.09 441.5 377.67 565.93 217.78 558.09 drive
234.52 203.7 241.84 192.16 223.02 196.52 257.88 183.92 214.03 195.78 266.36 223.7 220.92 233.19 215.68 228.26 197.39 206.53 174.31 187.89 172.35 160.07 309.42 354.31 261.01 367.56 367.35 433.31 238.54 478.33 440.8 528.92 274.67 585.01 drive
 drive
355.43 163.97 361.4 154.12 344.82 156.46 367.68 153.25 329.92 158.97 379.87 192.35 334.25 199.79 393.08 170.94 378.35 161.36 403.76 112.13 400.85 103.32 389.78 338.92 344.47 347.67 447.58 417.79 312.95 460.76 432.05 539.39 283.68 584.45 drive
371.88 167.62 377.56 159.51 363.27 160.09 379.88 160.95 349.1 160.92 391.57 205.28 346.5 196.42 417.08 200.35 392.03 158.83 433.7 138.12 414.31 109.98 387.13 347.33 341.73 346.67 442.41 433.76 302.31 454.41 418.2 550.87 264.31 573.46 drive
271.1 167.36 279.52 158.55 262.58 160.01 291.92 159.1 252.72 161.71 296.22 202.15 245.76 199.79 250.14 202.42 224.59 199.19 214.8 145.22 207.86 147.08 299.35 342.88 249.77 341.51 328.65 445.08 204.53 442.01 375.17 562.49 219.59 563.09 drive
 drive
270.39 168.85 279.8 159.96 261.6 160.14 295.29 159.12 254.01 158.84 297.35 206.37 254.53 189.08 238.16 197.97 233.42 148.17 209.92 135.27 224.32 105.69 302.75 351.63 256.47 344.44 336.2 452.76 210.99 444.28 377.66 565.96 219.39 558.61 drive
269.42 130.69 276.0 112.09 246.68 122.91 288.6 110.05 209.91 136.11 342.03 165.33 231.74 195.52 414.07 216.5 276.09 256.33 383.52 195.73 309.86 239.66 385.93 337.05 302.57 346.82 401.19 456.75 252.75 474.29 360.06 556.85 182.49 545.61 drive
 drive
145.24 122.23 153.97 102.35 130.18 115.4 171.26 93.68 109.36 122.23 212.51 103.65 132.02 180.13 278.04 138.18 205.75 281.84 267.05 159.21 238.77 266.72 350.3 240.45 282.36 290.25 468.79 357.63 357.14 425.81 546.51 487.37 379.71 555.54 drive
383.46 132.55 404.62 123.61 374.1 114.75 436.55 134.23 356.69 111.6 414.93 198.43 301.7 157.75 348.28 260.66 227.79 175.79 305.7 225.17 251.64 140.34 341.88 350.47 252.49 336.31 389.46 456.91 227.67 450.97 446.78 551.48 271.93 557.35 drive
97.72 585.05 94.49 578.46 102.46 578.74 83.64 581.66 118.38 581.5 62.96 619.78 131.09 617.91 42.25 640.0 136.81 640.0 53.64 630.3 121.65 628.27 69.76 640.0 116.34 640.0 56.43 634.85 106.45 637.6 60.0 640.0 94.29 640.0 drive
353.38 133.81 364.0 129.74 344.88 124.53 370.24 139.9 324.57 126.52 356.61 180.9 287.68 155.54 339.9 184.83 266.64 125.25 313.48 122.78 283.64 97.29 310.83 307.93 259.32 301.07 345.23 381.08 273.83 396.8 327.25 500.68 284.4 524.71 drive
369.31 129.89 390.5 120.65 362.05 112.66 431.64 131.25 349.87 109.57 415.45 198.99 305.71 147.25 349.41 256.5 240.77 121.82 319.59 236.71 263.62 81.96 339.25 349.23 251.74 329.88 385.39 453.52 217.55 442.08 448.39 556.0 271.37 552.64 drive
257.42 133.64 269.67 115.55 235.45 122.8 292.21 116.17 207.02 135.18 345.44 165.53 231.11 198.13 412.96 210.28 271.82 258.72 385.59 188.85 322.48 235.79 390.45 326.31 304.36 339.31 411.43 413.89 259.8 441.52 371.09 541.1 191.92 560.74 drive
254.99 134.51 261.58 114.92 231.37 124.77 275.88 114.77 192.56 139.26 332.61 171.22 221.63 201.46 424.27 239.57 278.54 257.17 379.27 201.35 327.26 221.77 397.83 341.37 311.89 354.71 410.52 444.93 258.04 478.69 395.76 549.25 200.12 562.95 drive
 drive
270.12 130.74 276.95 113.65 249.71 123.44 290.2 111.86 216.31 134.7 346.47 168.3 229.61 190.33 428.14 248.79 269.6 258.46 381.92 196.33 327.64 227.47 385.65 333.82 299.36 342.4 399.35 430.91 253.9 459.01 364.44 549.17 186.56 554.09 drive
80.82 427.23 80.57 420.73 77.02 420.79 68.01 417.18 58.29 418.26 40.94 437.76 33.73 437.85 33.79 490.5 31.95 492.09 82.87 480.94 77.33 478.22 2.11 511.04 0.0 513.79 30.07 544.52 22.43 553.07 15.02 611.89 2.39 613.4 drive
369.79 130.22 390.79 121.1 362.56 112.96 431.13 131.51 350.2 109.66 414.95 198.31 305.25 147.4 350.75 256.9 241.19 124.48 321.57 238.38 263.59 84.56 338.0 347.86 250.51 328.96 386.11 454.66 218.85 443.96 447.89 555.26 272.21 553.5 drive
389.17 143.22 409.69 133.68 376.83 123.86 433.71 136.61 351.53 112.62 412.42 193.68 295.96 151.19 360.88 252.48 234.66 160.09 325.88 232.63 258.1 124.89 345.37 343.36 253.7 328.95 383.35 456.33 217.06 445.86 446.06 556.67 270.13 558.77 drive
291.79 154.19 295.65 137.54 272.71 147.56 298.07 129.02 230.98 153.44 336.18 148.06 232.18 206.98 407.64 109.7 270.29 257.57 378.6 83.75 310.86 233.99 380.3 327.22 301.92 350.82 411.28 420.13 251.61 458.55 366.42 531.73 178.82 549.71 drive
138.8 188.42 132.55 169.89 121.69 190.23 141.86 159.48 109.3 208.6 211.47 159.93 138.11 255.14 290.08 126.52 218.69 313.3 282.96 118.14 260.82 259.26 362.2 246.61 301.47 299.5 470.77 329.48 347.7 387.87 542.76 480.55 422.75 517.45 drive
 drive
112.81 208.94 115.11 186.09 95.31 208.01 145.56 165.88 94.35 216.36 207.48 193.45 117.96 286.94 277.07 245.53 144.69 357.97 193.62 279.81 123.81 314.54 356.31 355.47 293.56 415.71 433.08 373.71 402.11 464.6 603.57 426.1 587.29 492.8 drive
360.21 157.33 378.79 151.47 356.34 139.15 418.99 152.88 349.82 124.37 417.46 194.93 299.55 145.79 366.58 261.49 235.48 151.66 323.28 230.39 248.81 111.5 345.78 342.83 253.79 322.53 388.67 445.52 211.27 424.56 450.87 546.22 273.41 556.24 drive
389.09 143.57 409.63 133.66 376.5 124.12 433.58 136.21 350.71 112.76 412.75 193.6 295.24 151.8 362.06 252.21 235.55 162.23 325.61 232.01 258.37 127.66 345.7 343.66 253.32 329.26 383.07 454.6 214.57 443.77 446.56 557.17 269.36 557.84 drive
207.83 299.27 202.05 294.68 201.69 306.75 201.46 297.17 203.72 327.29 227.57 290.89 229.26 340.06 242.53 237.76 236.16 229.79 181.0 195.81 183.55 201.0 375.17 340.58 369.18 384.95 431.59 251.66 415.04 379.82 527.42 277.99 488.52 430.42 drive
